track_id,rms,spectral,rolloff,Chromatic scale,Predominant Key,MFCC,key,mode,scale_name,key_full,key_correlation,scale_correlation,scale_pitches
1255,0.067425154,1913.8624265022156,4145.636043017124,0.22946864,A,-240.70035,A,major,Major Pentatonic,A Major Pentatonic,1.7926461696624756,0.11284347772598266,"A4, B4, C#5, E5, F#5, A5"
1256,0.09171384,2259.601957143459,5043.608390878967,0.3312398,D#,-113.50368,D#,arabic,Arabic,D# Arabic,1.566410779953003,0.09704765571015221,"D#4, E4, G4, G#4, A#4, B4, D5, D#5"
1257,0.088776015,1400.680296559055,2555.212326758417,0.30150795,A,-193.85913,A,major,Major Pentatonic,A Major Pentatonic,2.2874629497528076,0.11233819723129272,"A4, B4, C#5, E5, F#5, A5"
1258,0.08667122,2350.2324408446907,5116.919058690499,0.330683,E,-135.08372,E,arabic,Arabic,E Arabic,1.3207422494888306,0.09058680278914315,"E4, F4, G#4, A4, B4, C5, D#5, E5"
1259,0.08882333,1567.4943887765162,3399.0683351876937,0.3110337,E,-242.08437,E,major,Major,E Major,1.4513323307037354,0.08976682062659945,"E4, F#4, G#4, A4, B4, C#5, D#5, E5"
1260,0.081398934,2589.3066727930113,5297.46241141399,0.47408804,G,-100.47556,G,major,Major Pentatonic,G Major Pentatonic,1.3228212594985962,0.09336183816194535,"G4, A4, B4, D5, E5, G5"
1261,0.06536049,1026.6086517384554,1970.6880835187694,0.25055808,D,-290.15842,D,major,Major Pentatonic,D Major Pentatonic,1.840161681175232,0.10626445114612579,"D4, E4, F#4, A4, B4, D5"
1262,0.08166334,1924.65953780883,3931.020674100232,0.42992947,G,-154.51717,G,minor,Minor Pentatonic,G Minor Pentatonic,1.5892046689987183,0.09306761771440505,"G4, A#4, C5, D5, F5, G5"
1263,0.10301028,2359.886922632315,4933.342390975716,0.40682226,E,-93.47317,E,arabic,Arabic,E Arabic,1.6400326490402222,0.09453792550734111,"E4, F4, G#4, A4, B4, C5, D#5, E5"
1264,0.06908921,1854.9888208189388,3706.7442524912926,0.3114018,C#,-198.20589,C#,enigmatic,Enigmatic,C# Enigmatic,1.608473539352417,0.09121663974864143,"C#4, D4, F4, G4, A4, B4, C5, C#5"
1265,0.084568,1872.1273971872306,3902.876399840364,0.35740957,A,-152.69676,A,arabic,Arabic,A Arabic,1.48096764087677,0.09552737644740514,"A4, A#4, C#5, D5, E5, F5, G#5, A5"
1266,0.113216005,2185.6843515812698,4957.625577471943,0.3316134,A,-120.62537,A,arabic,Arabic,A Arabic,1.8131784200668335,0.09507739011730466,"A4, A#4, C#5, D5, E5, F5, G#5, A5"
1267,0.08176771,1294.5429591597222,2650.9561922528055,0.33699197,A,-202.53458,A,major,Major Pentatonic,A Major Pentatonic,1.677786946296692,0.096850074082613,"A4, B4, C#5, E5, F#5, A5"
1268,0.09395319,1032.0638124831387,1814.4501393793537,0.27144653,B,-221.33217,B,major,Major Pentatonic,B Major Pentatonic,2.2805776596069336,0.10522863268852234,"B4, C#5, D#5, F#5, G#5, B5"
1269,0.092957474,1876.3718603714015,4445.167565124323,0.2568174,A,-193.28389,A,minor,Neapolitan Minor,A Neapolitan Minor,2.2884750366210938,0.1023774700505393,"A4, A#4, C5, D5, E5, F5, G#5, A5"
1270,0.08712337,2459.5592355668605,4805.848717468073,0.47806296,G,-140.01978,G,major,Major Pentatonic,G Major Pentatonic,1.4130514860153198,0.0920676827430725,"G4, A4, B4, D5, E5, G5"
1271,0.10223164,2103.201055496731,4402.01227052293,0.32592502,G#,-115.778076,G#,minor,Minor Pentatonic,G# Minor Pentatonic,1.4188339710235596,0.09916864037513733,"G#4, B4, C#5, D#5, F#5, G#5"
1272,0.07187126,1389.2685212340064,2446.0796533354296,0.26227605,A,-235.4177,A,major,Major Pentatonic,A Major Pentatonic,2.466254949569702,0.11366927810013294,"A4, B4, C#5, E5, F#5, A5"
1273,0.06398199,1941.0555335054532,4128.256092900815,0.29485178,D,-185.7171,D,minor,Minor Pentatonic,D Minor Pentatonic,2.083841323852539,0.10041959285736084,"D4, F4, G4, A4, C5, D5"
1274,0.08081576,2618.6401880750113,5292.80132848781,0.38909206,B,-111.05547,B,arabic,Arabic,B Arabic,1.5339288711547852,0.09496781549283437,"B4, C5, D#5, E5, F#5, G5, A#5, B5"
1275,0.10689126,1134.608586866536,2325.1192736551857,0.34188393,F#,-202.43854,F#,minor,Minor Pentatonic,F# Minor Pentatonic,1.8312249183654785,0.10047527402639389,"F#4, A4, B4, C#5, E5, F#5"
1276,0.077734224,2076.1187307388263,3828.5935156854684,0.36279875,C#,-171.42308,C#,minor,Minor Pentatonic,C# Minor Pentatonic,1.7200813293457031,0.09316796362400055,"C#4, E4, F#4, G#4, B4, C#5"
1277,0.09660331,808.0626435207294,1219.9815118275928,0.31467584,E,-351.9771,E,phrygian,Phrygian,E Phrygian,1.6201351881027222,0.0950305520423821,"E4, F4, G4, A4, B4, C5, D5, E5"
1278,0.07869149,1988.3858743119722,4332.362691684404,0.34530362,A,-194.344,A,major,Major Pentatonic,A Major Pentatonic,1.3540095090866089,0.09080660939216614,"A4, B4, C#5, E5, F#5, A5"
1279,0.101878874,1668.5717599955105,3556.7507150372485,0.33948568,D,-218.4126,D,major,Major Pentatonic,D Major Pentatonic,1.4178049564361572,0.093104287981987,"D4, E4, F#4, A4, B4, D5"
1280,0.07396765,2282.2876637790137,4673.77729386368,0.35517177,D,-168.95966,D,major,Major,D Major,1.4755733013153076,0.09064125801835742,"D4, E4, F#4, G4, A4, B4, C#5, D5"
1281,0.07876717,1722.3355751659378,3880.1820926252904,0.22935441,B,-214.8988,B,minor,Minor Pentatonic,B Minor Pentatonic,1.7655587196350098,0.10692939460277558,"B4, D5, E5, F#5, A5, B5"
1282,0.11096464,2524.4230587254524,5134.885616715847,0.40856543,D,-78.36359,D,minor,Minor Pentatonic,D Minor Pentatonic,1.189505696296692,0.0941136971116066,"D4, F4, G4, A4, C5, D5"
1283,0.064980805,2119.4296587270233,4826.020817712365,0.44124055,A#,-151.13925,A#,lydian,Lydian,A# Lydian,1.6180154085159302,0.09091751490320478,"A#4, B#4, C##5, D##5, E#5, F##5, G##5, A#5"
1284,0.11180318,2454.62517326758,5204.540751076335,0.46594137,B,-90.178276,B,arabic,Arabic,B Arabic,1.5199713706970215,0.09112371184996196,"B4, C5, D#5, E5, F#5, G5, A#5, B5"
1285,0.11379057,1885.0841525490732,4133.363895002903,0.41304377,G,-114.963356,G,major,Major,G Major,1.7174025774002075,0.09548487194946834,"G4, A4, B4, C5, D5, E5, F#5, G5"
1286,0.08602078,1240.0534384653872,2194.5738048926687,0.25650167,D,-270.4567,D,major,Major,D Major,2.1977109909057617,0.10848242683070046,"D4, E4, F#4, G4, A4, B4, C#5, D5"
1287,0.048884995,2493.9570024035206,5156.891039207624,0.30509603,G,-200.64622,G,major,Major Pentatonic,G Major Pentatonic,1.370398998260498,0.09629902690649032,"G4, A4, B4, D5, E5, G5"
1288,0.057928853,2158.7115966438837,4044.825541493324,0.31700712,D,-190.91545,D,arabic,Arabic,D Arabic,1.6428989171981812,0.09456863786493029,"D4, D#4, F#4, G4, A4, A#4, C#5, D5"
1289,0.06773894,1654.1299661169417,3644.122408934791,0.28063768,D,-218.26952,D,mixolydian,Mixolydian,D Mixolydian,1.8448213338851929,0.09341649072510856,"D4, E4, F#4, G4, A4, B4, C5, D5"
1290,0.08173484,2158.858571324467,3916.431873427825,0.3892965,A,-117.29899,A,minor,Minor Pentatonic,A Minor Pentatonic,1.8126718997955322,0.097186179459095,"A4, C5, D5, E5, G5, A5"
1291,0.054577295,1837.093429753387,3567.478427946014,0.19043429,D,-253.0198,D,minor,Minor Pentatonic,D Minor Pentatonic,2.422363042831421,0.10588630810379981,"D4, F4, G4, A4, C5, D5"
1292,0.11332988,1737.9958240173269,3545.0174526533474,0.3270382,E,-137.77948,E,arabic,Arabic,E Arabic,1.7581130266189575,0.09685901392783437,"E4, F4, G#4, A4, B4, C5, D#5, E5"
1293,0.093357034,1955.4613484093877,4204.8134629571405,0.3866925,E,-130.52974,E,minor,Minor Pentatonic,E Minor Pentatonic,1.599421739578247,0.09409431368112564,"E4, G4, A4, B4, D5, E5"
1294,0.11248431,1810.5484558586368,3742.1051497798953,0.4032939,B,-108.98355,B,blues,Blues,B Blues,1.5421568155288696,0.09424725112815698,"B4, D5, E5, F5, F#5, A5, B5"
1295,0.104372196,2316.060252259503,4965.0144216815015,0.45116252,A,-112.58171,A,major,Major Pentatonic,A Major Pentatonic,1.2365870475769043,0.09071203470230102,"A4, B4, C#5, E5, F#5, A5"
1296,0.07335052,1933.431692270774,4150.036016411087,0.4550778,E,-141.77441,E,minor,Minor Pentatonic,E Minor Pentatonic,1.4422852993011475,0.0904992550611496,"E4, G4, A4, B4, D5, E5"
1297,0.07387682,1710.2801165523601,3550.345198214977,0.35477042,C#,-198.2701,C#,arabic,Arabic,C# Arabic,1.4029340744018555,0.09277264986719404,"C#4, D4, F4, F#4, G#4, A4, C5, C#5"
1298,0.06898108,1838.753853261971,3729.566336711494,0.3211853,D,-185.90178,D,major,Major,D Major,1.6394715309143066,0.09158595544951302,"D4, E4, F#4, G4, A4, B4, C#5, D5"
1299,0.077993974,1559.8093122487276,2992.017506718267,0.30971688,E,-186.67737,E,minor,Minor Pentatonic,E Minor Pentatonic,1.9114863872528076,0.1091868296265602,"E4, G4, A4, B4, D5, E5"
1300,0.07931675,1389.1474532222787,2898.2102526968847,0.3496713,G#,-191.1211,G#,phrygian,Phrygian,G# Phrygian,1.3003108501434326,0.08944493851491384,"G#4, A4, B4, C#5, D#5, E5, F#5, G#5"
1301,0.058821388,585.909517955955,929.3650634011328,0.21462405,C,-409.0163,C,arabic,Arabic,C Arabic,2.6750564575195312,0.11665488646498748,"C4, C#4, E4, F4, G4, G#4, B4, C5"
1302,0.08985655,1335.1325056860155,2590.1343378120164,0.33760962,A,-186.37004,A,minor,Neapolitan Minor,A Neapolitan Minor,2.502194404602051,0.10475751597966466,"A4, A#4, C5, D5, E5, F5, G#5, A5"
1303,0.10156386,1854.7179199144366,4179.285839541409,0.45435444,C,-179.74866,C,major,Major Pentatonic,C Major Pentatonic,1.4022209644317627,0.09550405740737915,"C4, D4, E4, G4, A4, C5"
1304,0.06268037,2596.031387352796,4899.764816236939,0.4326723,G,-125.248055,G,minor,Neapolitan Minor,G Neapolitan Minor,1.5749491453170776,0.0933892120208059,"G4, G#4, A#4, C5, D5, D#5, F#5, G5"
1305,0.12754445,2855.7850352710147,6205.323588368325,0.6105008,G#,-123.14651,G#,enigmatic,Enigmatic,G# Enigmatic,1.2738497257232666,0.08710731778826032,"G#4, A4, C5, D5, E5, F#5, G5, G#5"
1306,0.123330355,1869.7523029434751,4353.601452145414,0.49459383,D,-185.48865,D,arabic,Arabic,D Arabic,1.4164624214172363,0.09295590541192464,"D4, D#4, F#4, G4, A4, A#4, C#5, D5"
1307,0.09027779,1596.1906619158542,3566.122880587268,0.33614406,A,-174.3958,A,minor,Minor Pentatonic,A Minor Pentatonic,1.6148980855941772,0.09412630498409272,"A4, C5, D5, E5, G5, A5"
1308,0.10573095,2428.8061334658364,5341.41214565596,0.4395164,F#,-141.73677,F#,minor,Minor Pentatonic,F# Minor Pentatonic,1.2300710678100586,0.0903156965970993,"F#4, A4, B4, C#5, E5, F#5"
1309,0.12687126,3885.7300408581727,7805.569467455979,0.5537599,G,-74.076,G,minor,Neapolitan Minor,G Neapolitan Minor,1.259741187095642,0.08698271321398872,"G4, G#4, A#4, C5, D5, D#5, F#5, G5"
1310,0.07554708,1917.9096216188923,4169.369232839106,0.33422565,D#,-183.59944,D#,minor,Minor Pentatonic,D# Minor Pentatonic,1.7911627292633057,0.09504102021455765,"D#4, F#4, G#4, A#4, C#5, D#5"
1311,0.06797219,1359.143928581208,2968.837603400735,0.26498613,A,-278.4792,A,major,Major Pentatonic,A Major Pentatonic,2.296391487121582,0.09972099959850311,"A4, B4, C#5, E5, F#5, A5"
1312,0.07289853,1958.6765515453915,3901.2152987737036,0.38542813,D,-130.50444,D,dorian,Dorian,D Dorian,1.4719579219818115,0.09951456955501012,"D4, E4, F4, G4, A4, B4, C5, D5"
1313,0.097589225,1747.5302130672487,3799.615913131289,0.3533527,F,-187.94147,F,minor,Neapolitan Minor,F Neapolitan Minor,1.4525017738342285,0.09224609924214226,"F4, F#4, G#4, A#4, C5, C#5, E5, F5"
1314,0.080731764,2555.1692780530266,5170.385402053503,0.39922166,C#,-146.46469,C#,enigmatic,Enigmatic,C# Enigmatic,1.5373810529708862,0.09245227224060468,"C#4, D4, F4, G4, A4, B4, C5, C#5"
1315,0.09690594,2629.7776556252156,5850.136847245066,0.4937081,A#,-109.68881,A#,major,Major Pentatonic,A# Major Pentatonic,1.4142056703567505,0.09322218745946884,"A#4, C5, D5, F5, G5, A#5"
1316,0.09097117,1493.3755613563296,3327.279056505857,0.4508138,C#,-206.22133,C#,minor,Hungarian Minor,C# Hungarian Minor,1.411321759223938,0.09055275576455253,"C#4, D#4, E4, G4, G#4, A4, C5, C#5"
1317,0.11175704,2234.0918868660065,5014.464122665925,0.45880172,F,-88.40793,F,major,Major Pentatonic,F Major Pentatonic,1.3597536087036133,0.09139996170997619,"F4, G4, A4, C5, D5, F5"
1318,0.16415243,1584.9881113830502,3441.0069704793923,0.40977916,D#,-157.89941,D#,major,Neapolitan Major,D# Neapolitan Major,2.0582339763641357,0.09410660128508296,"D#4, E4, F#4, G#4, A#4, C5, D5, D#5"
1319,0.1077264,2310.104243706659,4794.454341923858,0.4898206,E,-151.04584,E,minor,Minor Pentatonic,E Minor Pentatonic,1.3228321075439453,0.09123978912830352,"E4, G4, A4, B4, D5, E5"
1320,0.12234193,2509.8132371196934,6090.7353923785795,0.5148071,C#,-75.50426,C#,minor,Hungarian Minor,C# Hungarian Minor,1.3468172550201416,0.08899913089615959,"C#4, D#4, E4, G4, G#4, A4, C5, C#5"
1321,0.12599504,1253.572700171913,2407.007667376161,0.45690742,F,-130.75388,F,arabic,Arabic,F Arabic,1.5272910594940186,0.08982384311301368,"F4, F#4, A4, A#4, C5, C#5, E5, F5"
1322,0.06305205,2651.845825980822,6200.540283958979,0.47479007,D,-193.29666,D,blues,Blues,D Blues,1.3753005266189575,0.08977303529779117,"D4, F4, G4, G#4, A4, C5, D5"
1323,0.105117075,1909.5749104388985,4502.85054965654,0.45253015,A#,-144.09433,A#,minor,Minor Pentatonic,A# Minor Pentatonic,1.7598772048950195,0.09590842723846435,"A#4, C#5, D#5, F5, G#5, A#5"
1324,0.12612493,2624.125835041525,5776.38729319853,0.42069867,D#,-132.54854,D#,locrian,Locrian,D# Locrian,1.3067846298217773,0.08985378167458943,"D#4, E4, F#4, G#4, A4, B4, C#5, D#5"
1325,0.07839863,2468.738243447861,5107.263561520414,0.3662274,A#,-142.60736,A#,minor,Minor Pentatonic,A# Minor Pentatonic,1.3214138746261597,0.09110485762357712,"A#4, C#5, D#5, F5, G#5, A#5"
1326,0.12058732,1950.9396870079354,4214.807846966912,0.45438668,F,-209.5955,F,minor,Minor Pentatonic,F Minor Pentatonic,1.332543969154358,0.08996945321559906,"F4, G#4, A#4, C5, D#5, F5"
1327,0.10463593,1530.398173062622,3135.0754870718847,0.3728518,G#,-162.7988,G#,minor,Neapolitan Minor,G# Neapolitan Minor,1.7845349311828613,0.09647429415157863,"G#4, A4, B4, C#5, D#5, E5, G5, G#5"
1328,0.09022665,950.0703695118375,1332.369721120356,0.3186992,F#,-223.10988,F#,minor,Minor Pentatonic,F# Minor Pentatonic,2.476370334625244,0.11238048002123832,"F#4, A4, B4, C#5, E5, F#5"
1329,0.11693602,1922.6929041876465,4505.056091875484,0.37926283,C#,-130.74837,C#,minor,Minor Pentatonic,C# Minor Pentatonic,1.6142354011535645,0.10008083581924439,"C#4, E4, F#4, G#4, B4, C#5"
1330,0.14179169,3034.6149656713405,6754.586933714687,0.56995547,D#,-101.67516,D#,arabic,Arabic,D# Arabic,1.3164368867874146,0.08857601881027222,"D#4, E4, G4, G#4, A#4, B4, D5, D#5"
1331,0.0540751,3369.821526555616,6932.787721360872,0.3744376,D#,-165.09984,D#,major,Major,D# Major,1.4583351612091064,0.09509407196726118,"D#4, E#4, F##4, G#4, A#4, B#4, C##5, D#5"
1332,0.10633894,915.185201577488,2039.372855283696,0.53438747,D#,-240.82504,D#,major,Neapolitan Major,D# Neapolitan Major,1.7878458499908447,0.09261106167520795,"D#4, E4, F#4, G#4, A#4, C5, D5, D#5"
1333,0.07291201,2841.372919605892,6245.24556918779,0.49204558,E,-111.90354,E,arabic,Arabic,E Arabic,1.5101577043533325,0.0931654881153788,"E4, F4, G#4, A4, B4, C5, D#5, E5"
1334,0.08321414,2663.4967307262527,5192.385269023316,0.4559554,D,-116.412796,D,minor,Hungarian Minor,D Hungarian Minor,1.4375354051589966,0.09183839069945472,"D4, E4, F4, G#4, A4, A#4, C#5, D5"
1335,0.101023115,1384.2459890475636,2846.799452459849,0.55044115,B,-183.71988,B,enigmatic,Enigmatic,B Enigmatic,1.2435688972473145,0.08753512267555509,"B4, C5, D#5, F5, G5, A5, A#5, B5"
1336,0.09085663,1989.0901186007823,4597.833308642124,0.26075748,C,-188.01457,C,major,Major Pentatonic,C Major Pentatonic,2.2868363857269287,0.10768257640302181,"C4, D4, E4, G4, A4, C5"
1337,0.096797965,2865.456518710995,6150.723918525058,0.39671803,F,-116.6653,F,enigmatic,Enigmatic,F Enigmatic,1.3459068536758423,0.08708519914320537,"F4, F#4, A4, B4, C#5, D#5, E5, F5"
1338,0.13146411,2723.1628292496225,5979.441620912346,0.43232858,D,-137.4187,D,minor,Neapolitan Minor,D Neapolitan Minor,1.8148205280303955,0.09382857808044978,"D4, D#4, F4, G4, A4, A#4, C#5, D5"
1339,0.08384136,2777.870727366251,6027.4413306646675,0.4182948,C,-130.09218,C,minor,Minor Pentatonic,C Minor Pentatonic,1.3931045532226562,0.09045513868331909,"C4, D#4, F4, G4, A#4, C5"
1340,0.10971674,2402.659876983038,5539.6942800043535,0.37926787,D,-114.56259,D,minor,Minor Pentatonic,D Minor Pentatonic,1.6352438926696777,0.09898011535406112,"D4, F4, G4, A4, C5, D5"
1341,0.09957562,1056.0522491752904,1720.4729298689049,0.30143103,E,-201.03603,E,arabic,Arabic,E Arabic,2.6650450229644775,0.10311827249825001,"E4, F4, G#4, A4, B4, C5, D#5, E5"
1342,0.103191525,2493.3016510602774,5318.228952508223,0.40205216,G#,-97.117294,G#,major,Major Pentatonic,G# Major Pentatonic,1.250870943069458,0.0908627137541771,"G#4, A#4, C5, D#5, F5, G#5"
1343,0.07918047,2158.778464652356,5014.914119944853,0.32508573,G,-149.67874,G,mixolydian,Mixolydian,G Mixolydian,1.4180973768234253,0.09969965474946159,"G4, A4, B4, C5, D5, E5, F5, G5"
1344,0.10765354,1442.3011278796037,3024.7317098611647,0.43951535,G,-220.71872,G,major,Major Pentatonic,G Major Pentatonic,1.4634541273117065,0.09237781018018723,"G4, A4, B4, D5, E5, G5"
1345,0.10915462,1469.5481200431443,3163.5530926494775,0.4084366,A,-235.4481,A,minor,Neapolitan Minor,A Neapolitan Minor,1.1914321184158325,0.08818731563431877,"A4, A#4, C5, D5, E5, F5, G#5, A5"
1346,0.08739005,1895.081573629434,3842.576764464009,0.44303933,A#,-228.3112,A#,enigmatic,Enigmatic,A# Enigmatic,1.488507628440857,0.0901830904185772,"A#4, B4, D5, E5, F#5, G#5, A5, A#5"
1347,0.08089206,1598.6593119778345,3423.1348563273996,0.21476728,A#,-203.7399,A#,arabic,Arabic,A# Arabic,2.061145305633545,0.11043234914541245,"A#4, B4, D5, D#5, F5, F#5, A5, A#5"
1348,0.08449036,2675.9422868756687,5615.63826522591,0.49562332,F#,-106.23926,F#,arabic,Arabic,F# Arabic,1.266286015510559,0.09009450035435813,"F#4, G4, A#4, B4, C#5, D5, F5, F#5"
1349,0.108114526,2013.9034983097736,4355.81254988632,0.42200634,C#,-138.98401,C#,minor,Minor Pentatonic,C# Minor Pentatonic,1.807722806930542,0.09725145027041435,"C#4, E4, F#4, G#4, B4, C#5"
1350,0.050989356,1165.6448274618117,2026.1655258320434,0.21766105,C,-272.5133,C,major,Harmonic Major,C Harmonic Major,3.0529303550720215,0.11171270374740873,"C4, D4, E4, F4, G4, G#4, B4, C5"
1351,0.11179043,2960.7698968180434,6705.992783112422,0.41119218,G#,-104.89626,G#,major,Major,G# Major,1.3524298667907715,0.09037970485431808,"G#4, A#4, B#4, C#5, D#5, E#5, F##5, G#5"
1352,0.14668897,3539.1425654321306,7502.387967419698,0.5148801,A,-124.68995,A,major,Neapolitan Major,A Neapolitan Major,1.671442985534668,0.09193642969642367,"A4, A#4, C5, D5, E5, F#5, G#5, A5"
1353,0.11406129,2012.1840525818398,4797.354324388061,0.49996153,C,-132.45201,C,major,Major Pentatonic,C Major Pentatonic,1.315405249595642,0.08995111733675003,"C4, D4, E4, G4, A4, C5"
1354,0.12190166,709.7356540885777,1279.2867087727361,0.36831218,E,-297.11642,E,minor,Minor Pentatonic,E Minor Pentatonic,2.419842004776001,0.10159349516034126,"E4, G4, A4, B4, D5, E5"
1355,0.08007311,1638.0878570330945,3870.4321515818497,0.3757053,C,-221.01045,C,major,Major Pentatonic,C Major Pentatonic,1.8784189224243164,0.09855916574597359,"C4, D4, E4, G4, A4, C5"
1356,0.17775114,1716.922635310652,4051.914387516931,0.52634597,G#,-208.81018,G#,major,Neapolitan Major,G# Neapolitan Major,1.5523077249526978,0.08990486391953059,"G#4, A4, B4, C#5, D#5, F5, G5, G#5"
1357,0.092327125,3153.7394659349425,6676.33740687887,0.56309855,D,-88.34305,D,minor,Neapolitan Minor,D Neapolitan Minor,1.4213944673538208,0.08914905041456223,"D4, D#4, F4, G4, A4, A#4, C#5, D5"
1358,0.10502698,3417.6305605903135,7214.884150360391,0.40040755,D,-112.06613,D,minor,Minor Pentatonic,D Minor Pentatonic,1.381050944328308,0.09272059574723243,"D4, F4, G4, A4, C5, D5"
1359,0.10524095,2634.2827846857895,5348.173215883804,0.50541633,C,-169.04755,C,minor,Neapolitan Minor,C Neapolitan Minor,1.5736191272735596,0.08999386908752578,"C4, C#4, D#4, F4, G4, G#4, B4, C5"
1360,0.099893734,1338.5600995754291,2827.132904714106,0.35866117,A#,-186.51671,A#,minor,Minor Pentatonic,A# Minor Pentatonic,2.0205330848693848,0.10273717790842056,"A#4, C#5, D#5, F5, G#5, A#5"
1361,0.08797341,1195.5424155918188,2658.080991829461,0.32768202,D#,-268.3471,D#,arabic,Arabic,D# Arabic,2.333347797393799,0.10246824739234787,"D#4, E4, G4, G#4, A#4, B4, D5, D#5"
1362,0.10651875,1418.8364133648915,2888.4658671754064,0.5269856,A#,-188.18712,A#,enigmatic,Enigmatic,A# Enigmatic,1.2197476625442505,0.0873907453247479,"A#4, B4, D5, E5, F#5, G#5, A5, A#5"
1363,0.08170543,2140.2624614266756,3717.4219657023996,0.36255974,E,-115.95863,E,phrygian,Phrygian,E Phrygian,1.6700242757797241,0.0992608836718968,"E4, F4, G4, A4, B4, C5, D5, E5"
1364,0.14043188,1709.5806466763427,3928.0484698505225,0.43910906,B,-122.50695,B,major,Major Pentatonic,B Major Pentatonic,1.426449179649353,0.09204509854316711,"B4, C#5, D#5, F#5, G#5, B5"
1365,0.09741647,2772.608277231553,6266.595440088042,0.45527256,G,-135.62927,G,major,Major Pentatonic,G Major Pentatonic,1.1715164184570312,0.0870055228471756,"G4, A4, B4, D5, E5, G5"
1366,0.10266905,2086.1540104307373,4516.194913409443,0.45855883,A,-142.43697,A,minor,Hungarian Minor,A Hungarian Minor,1.4335044622421265,0.09253747016191483,"A4, B4, C5, D#5, E5, F5, G#5, A5"
1367,0.111093014,2557.49292948811,5868.525624939532,0.37256107,B,-98.73349,B,minor,Neapolitan Minor,B Neapolitan Minor,1.41082763671875,0.0922207459807396,"B4, C5, D5, E5, F#5, G5, A#5, B5"
1368,0.10849144,790.1514278729837,1033.1280473577497,0.32705855,A,-258.6796,A,major,Major Pentatonic,A Major Pentatonic,1.74186372756958,0.09762460291385651,"A4, B4, C#5, E5, F#5, A5"
1369,0.11284271,2602.6562291398227,6136.979557190886,0.41794315,E,-92.75534,E,phrygian,Phrygian,E Phrygian,1.2336312532424927,0.08924087562731334,"E4, F4, G4, A4, B4, C5, D5, E5"
1370,0.08228632,1052.3376594853733,2135.0537562887,0.36782292,B,-281.89734,B,minor,Minor Pentatonic,B Minor Pentatonic,1.7722418308258057,0.09569440707564354,"B4, D5, E5, F#5, A5, B5"
1371,0.079277106,2609.4972033560043,5632.4017981422185,0.46691757,C,-102.43298,C,major,Major Pentatonic,C Major Pentatonic,1.5965262651443481,0.09552454203367233,"C4, D4, E4, G4, A4, C5"
1372,0.06602949,1844.1106036172432,3532.1675303550696,0.24553274,A,-221.41628,A,minor,Hungarian Minor,A Hungarian Minor,2.4952316284179688,0.09886435472539493,"A4, B4, C5, D#5, E5, F5, G#5, A5"
1373,0.08893335,2249.003277590539,5053.041667170569,0.35909814,E,-134.39409,E,major,Major Pentatonic,E Major Pentatonic,1.3752143383026123,0.09524083286523818,"E4, F#4, G#4, B4, C#5, E5"
1374,0.102868885,535.929049244072,924.9110738559405,0.4512145,D,-289.008,D,major,Major,D Major,1.487670660018921,0.0904529020190239,"D4, E4, F#4, G4, A4, B4, C#5, D5"
1375,0.18921958,2153.489164343756,5501.6722876959175,0.5503352,C,-158.26106,C,enigmatic,Enigmatic,C Enigmatic,1.2654786109924316,0.0880164232637201,"C4, C#4, E4, F#4, G#4, A#4, B4, C5"
1376,0.09513277,2427.5628953452333,5564.24413155476,0.31461823,D,-142.63602,D,minor,Minor Pentatonic,D Minor Pentatonic,2.2562644481658936,0.1023796670138836,"D4, F4, G4, A4, C5, D5"
1377,0.06437341,1352.75109834687,2799.8664029242454,0.2748285,C,-255.49333,C,major,Major,C Major,2.045973300933838,0.10692169889807701,"C4, D4, E4, F4, G4, A4, B4, C5"
1378,0.10787255,2185.7864629817636,4445.150898558437,0.41683006,G#,-166.25348,G#,arabic,Arabic,G# Arabic,1.4941370487213135,0.09283438112054553,"G#4, A4, C5, C#5, D#5, E5, G5, G#5"
1379,0.09147272,2523.076442139773,5565.849677401799,0.3954762,D,-126.32367,D,minor,Minor Pentatonic,D Minor Pentatonic,1.448814868927002,0.1028186559677124,"D4, F4, G4, A4, C5, D5"
1380,0.06336514,1617.5961536794912,3288.652336191467,0.33811715,E,-273.28012,E,phrygian,Phrygian,E Phrygian,1.5635526180267334,0.08928948481168066,"E4, F4, G4, A4, B4, C5, D5, E5"
1381,0.13052586,2777.613363754899,6805.364404448046,0.4736295,D#,-80.69051,D#,minor,Minor Pentatonic,D# Minor Pentatonic,1.3511710166931152,0.09455937445163727,"D#4, F#4, G#4, A#4, C#5, D#5"
1382,0.1043044,1126.828319023842,2152.059209014609,0.40435064,E,-197.37697,E,lydian,Lydian,E Lydian,1.2343071699142456,0.08735465790544238,"E4, F#4, G#4, A#4, B4, C#5, D#5, E5"
1383,0.12423883,1410.1201075475929,2937.510015056598,0.41155726,A#,-138.12167,A#,phrygian,Phrygian,A# Phrygian,1.795694351196289,0.09907773243529457,"A#4, B4, C#5, D#5, E#5, F#5, G#5, A#5"
1384,0.096316755,1758.3988307072916,3859.1933306525734,0.41205662,G#,-143.08061,G#,minor,Minor Pentatonic,G# Minor Pentatonic,1.971579909324646,0.10420379489660263,"G#4, B4, C#5, D#5, F#5, G#5"
1385,0.104992256,2277.187855802756,4986.942066865809,0.4176909,F#,-104.155716,F#,major,Major Pentatonic,F# Major Pentatonic,1.7367265224456787,0.10428140014410019,"F#4, G#4, A#4, C#5, D#5, F#5"
